wavelength_nm,intensity
194.5407925424914,0.005115547885931987
194.7447415248341,0.004869755795316637
194.94870577839427,0.005013134514842258
195.15268530086703,0.006139681596829282
195.35668008994756,0.006487887058534363
195.5606901433309,0.005893889506213931
195.76471545871226,0.005627614741380635
195.96875603378672,0.004582998356265394
196.1728118662494,0.007757812860047008
196.37688295379544,0.003620312668021937
196.58096929412,0.00689754054289328
196.78507088491813,0.005238443931239662
196.989187723885,0.007491538095213712
197.19331980871576,0.004132379523470585
197.3974671371055,0.007716847511611116
197.60162970674935,0.00575051078668831
197.80580751534242,0.006979471239765064
198.0100005605799,0.00505409986327815
198.21420884015683,0.005136030560149933
198.41843235176842,0.005279409279675555
198.62267109310972,0.00734815937568809
198.8269250618759,0.006098716248393391
199.03119425576207,0.005586649392944743
199.2354786724634,0.005504718696072959
199.43977830967492,0.005443270673419122
199.64409316509185,0.005197478582803771
199.84842323640925,0.006446921710098471
200.0527685213223,0.006098716248393391
200.25712901752607,0.006283060316354903
200.46150472271574,0.0037432087133296124
200.6658956345864,0.006385473687444633
200.87030175083322,0.006610783103842038
201.07472306915125,0.008659050525636628
201.27915958723568,0.005525201370290905
201.4836113027816,0.0071433326335086315
201.68807821348418,0.0065083697327523084
201.89256031703852,0.004685411727355124
202.09705761113972,0.004931203817970475
202.30157009348292,0.006733679149149713
202.50609776176327,0.004972169166406366
202.71064061367588,0.006303542990572849
202.91519864691588,0.005013134514842258
203.11977185917837,0.004767342424226907
203.3243602481585,0.006672231126495875
203.52896381155142,0.006016785551521607
203.7335825470522,0.004746859750008961
203.93821645235602,0.006856575194457389
204.14286552515796,0.004808307772662799
204.34752976315318,0.005770993460906256
204.5522091640368,0.004501067659393611
204.75690372550392,0.004644446378919232
204.9616134452497,0.0062420949679190115
205.16633832096923,0.006774644497585605
205.37107835035766,0.004767342424226907
205.57583353111013,0.006180646945265174
205.78060386092173,0.005115547885931987
205.98538933748762,0.005033617189060204
206.19018995850288,0.007040919262418901
206.39500572166267,0.004644446378919232
206.59983662466212,0.005258926605457609
206.80468266519637,0.005668580089816527
207.00954384096048,0.005115547885931987
207.21442014964964,0.007471055420995765
207.41931158895895,0.007225263330380415
207.62421815658354,0.0052179612570217165
207.82913985021852,0.005709545438252419
208.03407666755905,0.007634916814739333
208.23902860630025,0.008618085177200736
208.44399566413722,0.005545684044508851
208.6489778387651,0.006487887058534363
208.85397512787898,0.007552986117867549
209.05898752917406,0.005258926605457609
209.2640150403454,0.0065083697327523084
209.46905765908818,0.00804457029909825
209.67411538309747,0.0056071320671626885
209.87918821006843,0.005934854854649823
210.0842761376962,0.006405956361662579
210.28937916367587,0.007307194027252198
210.49449728570258,0.006364991013226687
210.69963050147146,0.005914372180431877
210.90477880867763,0.0061191989226113365
211.1099422050162,0.006651748452277929
211.31512068818236,0.004910721143752529
211.52031425587114,0.0062420949679190115
211.72552290577775,0.004685411727355124
211.93074663559727,0.0053408573023293925
212.13598544302482,0.008618085177200736
212.34123932575557,0.0058529241577780396
212.54650828148462,0.006426439035880525
212.75179230790707,0.006262577642136957
212.95709140271808,0.006569817755406146
213.16240556361277,0.006057750899957499
213.36773478828627,0.005566166718726797
213.57307907443368,0.004398654288303881
213.77843841975016,0.006528852406970254
213.98381282193083,0.005525201370290905
214.18920227867076,0.005689062764034473
214.39460678766517,0.004910721143752529
214.60002634660913,0.005033617189060204
214.80546095319775,0.0077987782084828995
215.01091060512618,0.006283060316354903
215.21637530008957,0.006324025664790795
215.42185503578298,0.006344508339008741
215.6273498099016,0.0052179612570217165
215.83285962014054,0.007061401936636847
216.0383844641949,0.005934854854649823
216.24392433975981,0.006221612293701066
216.44947924453044,0.00460348103048334
216.65504917620189,0.0067541618233676595
216.86063413246927,0.005484236021855013
217.0662341110277,0.0058529241577780396
217.27184910957234,0.0062420949679190115
217.4774791257983,0.0058529241577780396
217.6831241574007,0.005156513234367879
217.88878420207465,0.005709545438252419
218.09445925751533,0.008474706457675115
218.30014932141782,0.006426439035880525
218.50585439147724,0.005463753347637068
218.71157446538874,0.0062420949679190115
218.91730954084744,0.004869755795316637
219.12305961554847,0.006487887058534363
219.32882468718697,0.005709545438252419
219.534604753458,0.005975820203085715
219.74039981205678,0.00575051078668831
219.94620986067838,0.006262577642136957
220.1520348970179,0.006078233574175445
220.35787491877053,0.006569817755406146
220.56372992363134,0.004910721143752529
220.7695999092955,0.006877057868675335
220.97548487345813,0.004664929053137178
221.1813848138143,0.007102367285072739
221.38729972805922,0.005996302877303661
221.59322961388796,0.005299891953893501
221.79917446899566,0.005914372180431877
222.00513429107744,0.004398654288303881
222.21110907782844,0.006405956361662579
222.41709882694377,0.006569817755406146
222.62310353611858,0.006795127171803551
222.82912320304797,0.006221612293701066
223.03515782542706,0.007389124724123982
223.24120740095103,0.005832441483560094
223.44727192731494,0.006324025664790795
223.65335140221393,0.004890238469534583
223.85944582334315,0.005627614741380635
224.06555518839772,0.006426439035880525
224.27167949507276,0.00425527556877826
224.4778187410634,0.006098716248393391
224.68397292406473,0.005033617189060204
224.89014204177195,0.007225263330380415
225.09632609188012,0.004029966152380855
225.3025250720844,0.00689754054289328
225.5087389800799,0.005873406831995985
225.71496781356174,0.0045625156820474485
225.92121157022507,0.006979471239765064
226.127470247765,0.006057750899957499
