wavelength_nm,intensity
194.5407925424914,0.008481391993306435
194.7447415248341,0.006637239919062239
194.94870577839427,0.009608373816455667
195.15268530086703,0.009464939766236673
195.35668008994756,0.01130909184048087
195.5606901433309,0.010550940432180479
195.76471545871226,0.010120638281523498
195.96875603378672,0.009895241916893652
196.1728118662494,0.012190186720397542
196.37688295379544,0.008809241250949848
196.58096929412,0.010776336796810324
196.78507088491813,0.008706788357936281
196.989187723885,0.008522373150511861
197.19331980871576,0.010346034646153345
197.3974671371055,0.012333620770616534
197.60162970674935,0.008911694143963415
197.80580751534242,0.010796827375413038
198.0100005605799,0.008583844886320002
198.21420884015683,0.008296976785882015
198.41843235176842,0.010407506381961485
198.62267109310972,0.011227129526070016
198.8269250618759,0.01024358175313978
199.03119425576207,0.010448487539166912
199.2354786724634,0.009219052823004115
199.43977830967492,0.010284562910345206
199.64409316509185,0.0077027500064033305
199.84842323640925,0.01149350704790529
200.0527685213223,0.011083695475851025
200.25712901752607,0.01124762010467273
200.46150472271574,0.008583844886320002
200.6658956345864,0.010919770847029317
200.87030175083322,0.013399130857957625
201.07472306915125,0.011329582419083583
201.27915958723568,0.01024358175313978
201.4836113027816,0.011882828041356841
201.68807821348418,0.009157581087195974
201.89256031703852,0.008215014471471162
202.09705761113972,0.008604335464922716
202.30157009348292,0.00932150571601768
202.50609776176327,0.007682259427800617
202.71064061367588,0.010632902746591332
202.91519864691588,0.008112561578457597
203.11977185917837,0.009219052823004115
203.3243602481585,0.01106320489724831
203.52896381155142,0.009977204231304507
203.7335825470522,0.010550940432180479
203.93821645235602,0.009833770181085513
204.14286552515796,0.008174033314265736
204.34752976315318,0.01069437448239947
204.5522091640368,0.009341996294620394
204.75690372550392,0.009649354973661093
204.9616134452497,0.01143203531209715
205.16633832096923,0.010776336796810324
205.37107835035766,0.010714865061002185
205.57583353111013,0.008932184722566128
205.78060386092173,0.008501882571909149
205.98538933748762,0.009485430344839388
206.19018995850288,0.010530449853577765
206.39500572166267,0.010018185388509933
206.59983662466212,0.009423958609031247
206.80468266519637,0.009710826709469234
207.00954384096048,0.008850222408155275
207.21442014964964,0.008153542735663023
207.41931158895895,0.010202600595934351
207.62421815658354,0.00962886439505838
207.82913985021852,0.009096109351387834
208.03407666755905,0.009792789023880087
208.23902860630025,0.010776336796810324
208.44399566413722,0.011165657790261877
208.6489778387651,0.009546902080647526
208.85397512787898,0.011411544733494436
209.05898752917406,0.009260033980209541
209.2640150403454,0.010960752004234743
209.46905765908818,0.010284562910345206
209.67411538309747,0.010346034646153345
209.87918821006843,0.008358448521690156
210.0842761376962,0.00956739265925024
210.28937916367587,0.010796827375413038
210.49449728570258,0.009956713652701793
210.69963050147146,0.008419920257498296
210.90477880867763,0.008993656458374268
211.1099422050162,0.008952675301168842
211.31512068818236,0.008973165879771554
211.52031425587114,0.007374900748759918
211.72552290577775,0.00956739265925024
211.93074663559727,0.010714865061002185
212.13598544302482,0.01024358175313978
212.34123932575557,0.007989618106841316
212.54650828148462,0.00956739265925024
212.75179230790707,0.009710826709469234
212.95709140271808,0.011165657790261877
213.16240556361277,0.010837808532618464
213.36773478828627,0.010673883903796758
213.57307907443368,0.008460901414703723
213.77843841975016,0.009546902080647526
213.98381282193083,0.009219052823004115
214.18920227867076,0.010796827375413038
214.39460678766517,0.010366525224756059
214.60002634660913,0.010079657124318072
214.80546095319775,0.010387015803358771
