wavelength_nm,intensity
194.5407925424914,-0.00033118348589399835
194.7447415248341,-0.0013554623082464939
194.94870577839427,-0.00020827002721169891
195.15268530086703,0.0012666914769758945
195.35668008994756,-0.00012632772142349928
195.5606901433309,-0.0005974959797056472
195.76471545871226,-0.0006794382854938469
195.96875603378672,-0.0004950680974703976
196.1728118662494,0.0021475712641990407
196.37688295379544,0.0003858116897527484
196.58096929412,0.0008569799480348964
196.78507088491813,-0.000638467132599747
196.989187723885,-0.0008228373206231962
197.19331980871576,-0.00033118348589399835
197.3974671371055,0.0005087251484350479
197.60162970674935,-6.487099208234955e-05
197.80580751534242,-0.0004745825210233477
198.0100005605799,-0.0017037171078463423
198.21420884015683,-0.0025641113186224383
198.41843235176842,-0.0005565248268115474
198.62267109310972,-0.00043361136812924793
198.8269250618759,0.000488239571987998
199.03119425576207,0.00040629726619979833
199.2354786724634,-0.0007818661677290963
199.43977830967492,0.0006521241835643972
199.64409316509185,-0.0003721546387880982
199.84842323640925,0.0002833838075174989
200.0527685213223,0.0010413501360583455
200.25712901752607,-0.0011915776966700945
200.46150472271574,-0.0004540969445762978
200.6658956345864,-0.0011710921202230447
200.87030175083322,0.001860773193940342
201.07472306915125,0.0017583453117050924
201.27915958723568,0.00036532611330569856
201.4836113027816,0.0019632010761755914
201.68807821348418,-0.00024924118010579875
201.89256031703852,-0.0004950680974703976
202.09705761113972,-0.000413125791682198
202.30157009348292,0.0008364943715878464
202.50609776176327,-0.0005360392503644975
202.71064061367588,0.0009798934067171959
202.91519864691588,-2.3899839188249736e-05
203.11977185917837,0.000693095336458497
203.3243602481585,-0.0005770104032585973
203.52896381155142,-0.0013964334611405937
203.7335825470522,-0.0009867219321995954
203.93821645235602,0.0006316386071173473
204.14286552515796,-0.0009457507793054957
204.34752976315318,-0.000187784450764649
204.5522091640368,-0.0013554623082464939
204.75690372550392,0.00020144150172929926
204.9616134452497,0.000488239571987998
205.16633832096923,0.00020144150172929926
205.37107835035766,-0.0001468132978705492
205.57583353111013,0.000713580912905547
205.78060386092173,1.707131370585008e-05
205.98538933748762,-0.0008023517441761462
206.19018995850288,0.0002833838075174989
206.39500572166267,-0.0004950680974703976
